id,screen_name,name,created_at,full_text,tweet_id,heure,longueur_texte,presence_mots_cles,presence_mots_cles_critiques
"1,89174E+18",Brutus8039277,Brutus,2025-02-18 06:56:52,Alors là j’applaudis les voleurs de chez @ENGIEpartFR @ENGIEgroup ! Le prix de l’ectricite censé baissé se 20% va augmenter ! Mon abonnement au gaz va augmenter aussi ! Puisque c’est ça je change de fournisseur dans la journée ! @gouvernementFR @dgccrf,"1,89174E+18",6,252,True,False
"1,89213E+18",MetrakOfficial,Metrak,2025-02-19 08:47:09,"@ENGIEpartFR vous avez peter un câble ? Tu chauffe à 18 degré, tu consomme jamais et tu paye 500 balles, vous nous prenez vraiment pour des cons ? #engie https://t.co/t4Re3SuuEx","1,89213E+18",8,177,True,False
"1,89217E+18",MariieDn,Anti Chipies🧨 🇯🇲,2025-02-19 10:58:29,Facture prévisionnel d’électricité quasi 500€ de regul alors que en journée je suis pas là les chauffage sont pas allumés ? @ENGIEpartFR ça va dans vos têtes ???? ,"1,89217E+18",10,163,True,False
"1,89217E+18",blavier86,Portalet,2025-02-19 11:08:38,"@ENGIEpartFR FUYEZ ENGIE. En octobre 2023 mon chauffage est tombé en panne, le problème a été résolu en janvier 2024. Le chauffage est tombé en panne le 14 février 2025 je pense qu' Engie résoudra mon problème en Juin 2025. Actuellement j' ai 16° dans mon appartement. MERCI ENGIE","1,89217E+18",11,280,True,True
"1,89229E+18",DragonZord_777,DragonZord-DragoonZordon,2025-02-19 19:09:44,"Aujourd’hui, je vais vous raconter mon histoire grâce à ce Thread concernant @ENGIEpartFR @ENGIEgroup","1,89229E+18",19,101,True,False
"1,89231E+18",DragonZord_777,DragonZord-DragoonZordon,2025-02-19 20:31:29,"@cyril77M @ENGIEpartFR @ENGIEgroup Je reviens vers toi concernant ta demande. Surtout, c'est le tarif indiqué sur ton contrat d'achat qui doit être pris en compte, vu que c'est censé être un tarif avec un Prix Fixe. Il faut appeler et leur dire qu'ils se sont trompé et que tu veux un avoir.","1,89231E+18",20,291,True,False
"1,89293E+18",JuPornet,Julien PORNET,2025-02-21 13:23:46,"@enedis_clients je ne peux pas associer mon PDL à mon espace client car le support m’indique que mon compte est en doublon… depuis plusieurs mois…et du coup, je n’ai plus ma console instantanée dans mon espace @ENGIEgroup Comment faire avancer le sujet svp ? ","1,89293E+18",13,259,True,False
"1,89294E+18",Fred_PG21,Fred | Pocket Gamers |,2025-02-21 14:17:49,"@ENGIEpartFR Bonjour, c'est normal que vous mettiez des dates de remboursement mais qu'elles ne soient pas respectées ? Et quand un de vos téléconseiller doit rappeler et qu'il ne le fait pas... Pire, on me raccroche au nez....","1,89294E+18",14,227,True,False
"1,89354E+18",MaxTheMenace2,MaxTheMenace,2025-02-23 05:57:12,"Tu entend que le prix de la facture electrique va diminuer de 15% Mais quand t'es chez @ENGIEgroup, la facture augmente de 16% pour 300 kWh a 80€...ça passe a 310kWh a 95€ N'allez pas chez Engie, même si ils demarchent des Fdp toquer a votre porte se faisant passer pour EDF","1,89354E+18",5,274,True,False
"1,89377E+18",minotaure_,Sarah 🪐,2025-02-23 21:08:44,"800€ de régule pr le mois de décembre, janvier, février LOL en fait faut être riche pour avoir le chauffage et l’eau chaude ???? putain de merde j’en ai ras le cul (60m2, thermostat sur 19) @ENGIEpartFR @ENGIEgroup","1,89377E+18",21,214,True,False
"1,89391E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2025-02-24 06:21:48,"La politique de mr Macron.energie gaz engie chauffe a 19,5 degrés.résultat.⁦@ENGIEpartFR⁩ chercher https://t.co/5djEwos07t bougie proche 🕯️🕯️🕯️ https://t.co/mByAyCAhk0","1,89391E+18",6,167,True,False
"1,89395E+18",ENGIEpartFR,ENGIE Particuliers,2025-02-24 08:53:22,✅❌ Vrai ou Faux ? Les garanties d'origine certifient que l'électricité qui arrive chez vous provient directement d'une source renouvelable. La réponse dans quelques jours sur notre compte @ENGIEpartFR ! ☺️ #JAgisAvecENGIE,"1,89395E+18",8,221,True,False
"1,89397E+18",jpm251,jpm25,2025-02-24 10:42:22,"@ENGIEpartFR BENOIT a publié sur le site quelleprime.fr Une jolie façade pour se donner bonne conscience Dossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes, Ne perdez pas votre temps, ce sont des clowns....","1,89397E+18",10,240,True,False
"1,89397E+18",jpm251,jpm25,2025-02-24 10:42:51,"@ENGIEpartFR BENOIT a publié sur le site quelleprime.fr Une jolie façade pour se donner bonne conscience Dossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes, Ne perdez pas votre temps, ce sont des clowns....","1,89397E+18",10,240,True,False
"1,89397E+18",jpm251,jpm25,2025-02-24 10:43:02,"@ENGIEpartFR BENOIT a publié sur le site quelleprime.fr Une jolie façade pour se donner bonne conscience Dossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes, Ne perdez pas votre temps, ce sont des clowns....","1,89397E+18",10,240,True,False
"1,89397E+18",jpm251,jpm25,2025-02-24 10:43:13,"@ENGIEpartFR BENOIT a publié sur le site quelleprime.fr Une jolie façade pour se donner bonne conscience Dossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes, Ne perdez pas votre temps, ce sont des clowns....","1,89397E+18",10,240,True,False
"1,89398E+18",jpm251,jpm25,2025-02-24 10:43:35,"@ENGIEpartFR BENOIT a publié sur le site quelleprime.fr Une jolie façade pour se donner bonne conscience Dossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes, Ne perdez pas votre temps, ce sont des clowns....","1,89398E+18",10,240,True,False
"1,89398E+18",rareselala,´,2025-02-24 11:15:01,"Désolé mais le service client @ENGIEpartFR il est catastrophique ça fais depuis novembre que j’attends d’être remboursé d’une mentualite qu’ils m’ont prélevé en TROP, ça me prends trop pour une imbecile","1,89398E+18",11,202,True,False
"1,89398E+18",mehmeh1313,Mehdi,2025-02-24 11:16:43,@ENGIEgroup vous appâtez les clients avec votre offres de 100€ offert mais vous oubliez de dire qu’on est obliger de vous apeller depuis plus de 4 mois pour les avoir ! Alors ne vous faite pas avoir car si vous les apeller pas vous allez rien avoir. #engie,"1,89398E+18",11,256,True,False
"1,89435E+18",voyager_ytb,Chris L’Europeen,2025-02-25 11:31:25,@ENGIEpartFR @ademe Voilà une facture de régularisation venant de vous !!! Merci de me mettre limite à la rue !!! https://t.co/9PKIHsO2td,"1,89435E+18",11,137,True,False
"1,89436E+18",n95i,Francois,2025-02-25 12:09:31,@ENGIEnewsroom Quels dommages que des conseillers d'#Engie refusent d'aider les clients pour effectuer le règlement de leur facture!!! Triste image pour l'@ENGIEgroup !!! ,"1,89436E+18",12,171,True,False
"1,89437E+18",9semL,9sl,2025-02-25 13:00:52,Vraiment des incapables @ENGIEgroup qui me font prendre une demi journée de taff pour que leur technicien ne soit jamais arrivé ! Quand je les appels ils me raccrochent au nez ??? Mais on est où là ??? @ENGIEgroup boycott,"1,89437E+18",13,221,True,False
"1,8947E+18",AlfbTek,vérole humaine,2025-02-26 10:32:13,"@RMCInfo @BFMTV @CNEWS @60millions @er_natio @ENGIEpartFR Ce matin reçu facture GAZ, l'année dernière pour 2 mois 300 €. cette année, on ne chauffe plus la nuit, il fait 10°C le matin dans la maison, la journée 17°C, facture. 42O € Ca va finir quand cette mascarade !! ","1,8947E+18",10,269,True,False
"1,89474E+18",ferme_occitane,Alésia Rögnvaldr 🇫🇷 (🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇸🇬),2025-02-26 13:39:12,21/12/24 au 19/02/25 800€ chez @ENGIEpartFR Vous vous foutez de qui? On a un chauffage dans la SDB à 17° et un dans la chambre à 16°. Le reste c'est au bois. Merde 🖕🏻🖕🏻🖕🏻,"1,89474E+18",13,170,True,False
"1,89477E+18",JedelBias,🅰️ giraffe with a Ⓜ️oustache 🦒,2025-02-26 15:11:08,Je paye déjà 135 euro par mois pour mon gaz chez @ENGIEpartFR alors que je chauffe à 18c° quand je suis là et 16 quand je m'absente et que j'utilise le poêle à bois dès que possible pour ne pas utiliser trop de gaz. Que puis-je faire de plus? ,"1,89477E+18",15,243,True,False
"1,89648E+18",stefatlan,Stephanie Atlan,2025-03-03 08:35:41,"@ENGIEgroup @ENGIEpartFR serait il possible de respecter vos délais d’intervention contractuels ? Plus d’eau chaude ni chauffage. Mon contrat ( arr 6.3) stipule 24h max, on me propose une intervention dans 3 jours car faute d’effectif","1,89648E+18",8,234,True,True
"1,89658E+18",djofthp,jojodamido,2025-03-03 15:24:10,@ENGIEpartFR on vous parle,"1,89658E+18",15,26,True,False
"1,89662E+18",julien_ducerf,Julien Ducerf,2025-03-03 17:50:42,@ENGIEpartFR c'est du harcèlement pour augmenter les mensualités. 5 fois en 2 mois. Tout ça pour une régularisation de quelques dizaines d'€ sur la dernière facture.,"1,89662E+18",17,165,True,False
"1,89663E+18",SouareFirst,So First,2025-03-03 18:47:06,"@ENGIEpartFR bonjour engie les voleurs ! Attention publicité mensongère, on m indique 100 euros remboursé sur le gaz au moment de la souscription et maintenant on refuse de les donner","1,89663E+18",18,183,True,False
"1,8967E+18",Leoletonneau,Tigre & Dragon 🐯 🐉,2025-03-03 23:25:45,"@ENGIEpartFR vraiment des escrocs, des montants de consommations qui changent. Des excès de facturations dans tous les sens. À fuir","1,8967E+18",23,131,True,False
"1,89684E+18",lescausesjustes,AInnovation,2025-03-04 08:09:58,"@ENGIEgroup @ENGIEpartFR pour l'amour du ciel, c'est quoi cette gestion de vos clients ? #engie #edf @EDFofficiel","1,89684E+18",8,113,True,False
